O,H,L,C,V,T,BV
0.00025956,0.00025956,0.00025956,0.00025956,3.60325787,2018-06-04T19:56:00,0.00093526
0.00025956,0.00025956,0.00025956,0.00025956,19.41265764,2018-06-04T20:06:00,0.00503874
0.00026121,0.00026121,0.00026121,0.00026121,21.8266946,2018-06-04T20:34:00,0.00570135
0.00026158,0.00026158,0.00026158,0.00026158,17.2307276,2018-06-04T20:39:00,0.00450721
0.00026164,0.00026164,0.00026164,0.00026164,32,2018-06-04T20:58:00,0.00837248
0.00026164,0.00026224,0.00026164,0.00026224,26,2018-06-04T20:59:00,0.00680275
0.00026045,0.00026045,0.00026045,0.00026045,200,2018-06-04T21:04:00,0.05209
0.00026202,0.00026202,0.00026202,0.00026202,32,2018-06-04T21:05:00,0.00838464
0.00026224,0.00026224,0.00026224,0.00026224,15.20826142,2018-06-04T21:14:00,0.00398821
0.00026038,0.00026038,0.00026038,0.00026038,5.24555592,2018-06-04T21:16:00,0.00136583
0.00026007,0.00026224,0.00026007,0.00026224,589,2018-06-04T21:31:00,0.15329188
0.00026009,0.00026009,0.00026009,0.00026009,61,2018-06-04T21:48:00,0.01586548
0.00026224,0.00026224,0.00026224,0.00026224,55,2018-06-04T22:00:00,0.0144232
0.00026224,0.00026224,0.00026224,0.00026224,1.90665039,2018-06-04T22:12:00,0.00049999
0.00026224,0.00026224,0.00026224,0.00026224,39.14957006,2018-06-04T22:15:00,0.01026657
0.00026224,0.00026224,0.00026224,0.00026224,39,2018-06-04T22:16:00,0.01022736
0.00026274,0.00026274,0.00026274,0.00026274,38.04161752,2018-06-04T22:30:00,0.00999505
0.00026075,0.00026075,0.00026069,0.00026069,50,2018-06-04T22:33:00,0.01303677
0.00026146,0.0002645,0.00026146,0.0002645,157.63322867,2018-06-04T22:36:00,0.04145494
0.0002625,0.0002625,0.0002625,0.0002625,25,2018-06-04T22:45:00,0.0065625
0.00026157,0.00026157,0.00026157,0.00026157,105.82677259,2018-06-04T22:49:00,0.0276811
0.00026153,0.00026153,0.00026153,0.00026153,10,2018-06-04T23:15:00,0.0026153
0.00026153,0.00026153,0.00026146,0.00026146,121,2018-06-04T23:20:00,0.03163967
0.00026105,0.00026105,0.00026105,0.00026105,38.21107068,2018-06-05T00:11:00,0.009975
0.00026,0.00026,0.00026,0.00026,160,2018-06-05T01:15:00,0.0416
0.00026,0.00026,0.00026,0.00026,43.63614025,2018-06-05T01:17:00,0.01134539
0.00026,0.00026,0.00026,0.00026,83.65,2018-06-05T01:35:00,0.021749
0.00026,0.00026,0.00026,0.00026,226.30931408,2018-06-05T01:47:00,0.05884041
0.00026,0.00026,0.00026,0.00026,7.69230769,2018-06-05T01:48:00,0.00199999
0.0002597,0.0002597,0.0002597,0.0002597,300,2018-06-05T01:52:00,0.07791
0.00025956,0.00025956,0.00025956,0.00025956,33,2018-06-05T01:53:00,0.00856548
0.00025956,0.00025956,0.00025956,0.00025956,170,2018-06-05T02:11:00,0.0441252
0.00025956,0.00025956,0.00025956,0.00025956,58.23445118,2018-06-05T02:12:00,0.01511533
0.00025956,0.00025956,0.00025956,0.00025956,6275.79671607,2018-06-05T02:15:00,1.62894578
0.00025956,0.00025956,0.00025956,0.00025956,25,2018-06-05T02:17:00,0.006489
0.00025956,0.00025956,0.00025956,0.00025956,1104.6403175,2018-06-05T02:24:00,0.28672044
0.00025679,0.00025679,0.00025678,0.00025678,49.7162388,2018-06-05T02:35:00,0.01276632
0.00025673,0.00025673,0.00025673,0.00025673,1000,2018-06-05T02:36:00,0.25673
0.00025673,0.00025673,0.00025673,0.00025673,91.55895285,2018-06-05T02:50:00,0.02350592
0.00025673,0.00025673,0.00025673,0.00025673,400.16951361,2018-06-05T03:03:00,0.10273551
0.00025673,0.00025673,0.00025673,0.00025673,346.27153354,2018-06-05T03:08:00,0.08889829
0.0002567,0.0002567,0.0002567,0.0002567,71,2018-06-05T03:33:00,0.0182257
0.000255,0.000255,0.00024729,0.00024988,8478.86436278,2018-06-05T03:37:00,2.13905231
0.00025408,0.00025408,0.00025408,0.00025408,50,2018-06-05T03:39:00,0.012704
0.00025546,0.00025546,0.0002524,0.0002524,2058.24812002,2018-06-05T03:40:00,0.52238449
0.00025371,0.00025371,0.00025371,0.00025371,85,2018-06-05T03:41:00,0.02156535
0.00025371,0.00025371,0.00025371,0.00025371,5.20962295,2018-06-05T03:44:00,0.00132173
0.00025384,0.00025384,0.00025384,0.00025384,11.5182801,2018-06-05T03:48:00,0.0029238
0.00025379,0.00025379,0.0002536,0.0002536,381.53578797,2018-06-05T03:58:00,0.09682424
0.00025351,0.00025351,0.00025351,0.00025351,360.41229677,2018-06-05T04:03:00,0.09136812
0.0002535,0.0002535,0.0002535,0.0002535,2.71017011,2018-06-05T04:16:00,0.00068702
0.00025266,0.00025266,0.00025265,0.00025265,6.06063248,2018-06-05T04:37:00,0.00153124
0.00025265,0.00025265,0.00025265,0.00025265,4.81800611,2018-06-05T04:38:00,0.00121726
0.0002535,0.00025561,0.0002535,0.00025561,5.90483333,2018-06-05T06:07:00,0.00150853
0.00025531,0.00025532,0.00025531,0.00025532,81.69650596,2018-06-05T06:18:00,0.02085797
0.00025518,0.00025518,0.00025518,0.00025518,81.88212689,2018-06-05T06:19:00,0.02089468
0.00025305,0.00025305,0.00025305,0.00025305,30.23368593,2018-06-05T06:20:00,0.00765063
0.00025344,0.00025344,0.00025344,0.00025344,30.21079411,2018-06-05T06:24:00,0.00765662
0.00025616,0.00025616,0.00025616,0.00025616,2.3796127,2018-06-05T06:35:00,0.00060956
0.00025657,0.00025658,0.00025657,0.00025658,236,2018-06-05T06:39:00,0.06055201
0.000256,0.000256,0.000256,0.000256,23.10792967,2018-06-05T06:40:00,0.00591562
0.000256,0.000256,0.000256,0.000256,30,2018-06-05T06:50:00,0.00767999
0.0002572,0.0002572,0.0002572,0.0002572,268.01726652,2018-06-05T06:57:00,0.06893404
0.00025776,0.00025776,0.00025776,0.00025776,25.72475763,2018-06-05T07:07:00,0.00663081
0.000256,0.000256,0.000256,0.000256,7.62677262,2018-06-05T07:14:00,0.00195245
0.00025598,0.00025598,0.00025598,0.00025598,29.05359647,2018-06-05T07:18:00,0.00743713
0.0002547,0.0002547,0.0002547,0.0002547,20.00000296,2018-06-05T07:29:00,0.005094
0.00025598,0.00025598,0.00025598,0.00025598,10,2018-06-05T07:30:00,0.0025598
0.000256,0.00025882,0.000256,0.00025882,209.79046332,2018-06-05T07:42:00,0.05400245
0.00025748,0.00025748,0.00025748,0.00025748,32,2018-06-05T08:15:00,0.00823936
0.00025748,0.00025748,0.00025748,0.00025748,4.13372264,2018-06-05T08:33:00,0.00106435
0.00025754,0.00025754,0.00025754,0.00025754,7.5,2018-06-05T08:57:00,0.00193155
0.000258,0.000258,0.000258,0.000258,6.23163205,2018-06-05T10:13:00,0.00160776
0.000259,0.00025956,0.000259,0.00025956,614.88052749,2018-06-05T10:34:00,0.15959615
0.00025956,0.00025956,0.00025956,0.00025956,4.24376994,2018-06-05T10:35:00,0.00110151
0.00025956,0.00026,0.00025654,0.00026,1118.05375162,2018-06-05T10:41:00,0.28770343
0.00025846,0.00025846,0.00025846,0.00025846,17,2018-06-05T10:59:00,0.00439382
0.0002571,0.0002571,0.0002571,0.0002571,16.915,2018-06-05T11:14:00,0.00434884
0.00025838,0.00025838,0.00025838,0.00025838,12.20477345,2018-06-05T11:26:00,0.00315346
0.00025711,0.00025711,0.00025471,0.00025471,1625.22207989,2018-06-05T12:01:00,0.41478547
0.00025722,0.00025722,0.00025722,0.00025722,183.76934414,2018-06-05T12:15:00,0.04726915
0.00025846,0.00025937,0.00025846,0.00025933,59.51939594,2018-06-05T12:22:00,0.01541531
0.00025781,0.00025781,0.00025781,0.00025781,21.5759408,2018-06-05T12:41:00,0.00556249
0.00025781,0.00025781,0.00025689,0.00025781,158.12,2018-06-05T12:42:00,0.04069162
0.00025736,0.00025736,0.00025736,0.00025736,64.5661157,2018-06-05T12:46:00,0.01661673
0.00025757,0.00025757,0.00025757,0.00025757,5.04121677,2018-06-05T12:56:00,0.00129846
0.00025757,0.00025757,0.00025757,0.00025757,78.16357445,2018-06-05T12:59:00,0.02013259
0.00025657,0.00025657,0.00025657,0.00025657,79.65237425,2018-06-05T13:10:00,0.0204364
0.00025757,0.00025757,0.00025757,0.00025757,2.24227403,2018-06-05T13:16:00,0.00057754
0.00025663,0.00025663,0.00025663,0.00025663,17,2018-06-05T13:18:00,0.00436271
0.00025676,0.00025676,0.00025676,0.00025676,553,2018-06-05T13:25:00,0.14198828
0.00025757,0.00025757,0.00025757,0.00025757,17.75772596,2018-06-05T13:28:00,0.00457384
0.00025698,0.00025698,0.00025698,0.00025698,47.83852723,2018-06-05T13:45:00,0.01229354
0.0002573,0.0002573,0.00025342,0.00025342,451,2018-06-05T13:54:00,0.11482976
0.00025679,0.00025781,0.00025679,0.00025781,24.63724988,2018-06-05T14:05:00,0.00633882
0.00025679,0.00025679,0.00025679,0.00025679,12.63724988,2018-06-05T14:06:00,0.00324511
0.00025801,0.00025801,0.00025801,0.00025801,3.00262886,2018-06-05T14:08:00,0.0007747
0.00025784,0.00025786,0.00025784,0.00025786,424.745002,2018-06-05T14:10:00,0.10952221
0.00025786,0.00025786,0.00025786,0.00025786,18,2018-06-05T14:11:00,0.00464148
0.00025839,0.00025839,0.00025839,0.00025839,130.85,2018-06-05T14:25:00,0.03381033
0.00025839,0.00025839,0.00025839,0.00025839,329.11312999,2018-06-05T14:37:00,0.08503954
0.00025839,0.00025839,0.00025839,0.00025839,109,2018-06-05T14:46:00,0.02816451
0.00025839,0.00025839,0.00025839,0.00025839,701,2018-06-05T14:47:00,0.18113139
0.00025839,0.00025913,0.00025839,0.00025839,125.86509272,2018-06-05T14:48:00,0.03252237
0.00025951,0.00025951,0.00025951,0.00025951,10.38979753,2018-06-05T14:50:00,0.00269625
0.00025751,0.0002595,0.00025751,0.0002595,86.73613764,2018-06-05T14:51:00,0.02235216
0.0002595,0.0002595,0.0002595,0.0002595,37.87225577,2018-06-05T14:52:00,0.00982785
0.00025949,0.00025949,0.00025949,0.00025949,20.89665811,2018-06-05T14:53:00,0.00542247
0.00025696,0.00025696,0.00025696,0.00025696,9.80598248,2018-06-05T15:08:00,0.00251974
0.00025884,0.00025884,0.00025884,0.00025884,29.58353444,2018-06-05T16:08:00,0.0076574
0.0002595,0.0002595,0.0002595,0.0002595,36,2018-06-05T16:11:00,0.00934199
0.0002595,0.00025951,0.0002595,0.00025951,276.3234634,2018-06-05T16:12:00,0.07170858
0.00025676,0.00025676,0.00025673,0.00025673,710.87089187,2018-06-05T16:13:00,0.1825046
0.00025949,0.00025951,0.00025949,0.00025951,348,2018-06-05T16:14:00,0.09030828
0.00025951,0.00026,0.00025951,0.00026,806.67811147,2018-06-05T16:15:00,0.20935632
0.00026,0.00026,0.00026,0.00026,320,2018-06-05T16:16:00,0.0832
0.00026,0.00026,0.00026,0.00026,12,2018-06-05T16:19:00,0.00312
0.00026,0.00026,0.00026,0.00026,805,2018-06-05T16:22:00,0.2093
0.00026,0.00026,0.00026,0.00026,805,2018-06-05T16:23:00,0.2093
0.00026,0.00026,0.00026,0.00026,38,2018-06-05T16:25:00,0.00988
0.00026,0.00026,0.00026,0.00026,180,2018-06-05T16:31:00,0.0468
0.00026,0.00026,0.00026,0.00026,181,2018-06-05T16:33:00,0.04706
0.000259,0.000259,0.000259,0.000259,23.36776142,2018-06-05T16:40:00,0.00605225
0.0002586,0.0002586,0.0002586,0.0002586,4.15031693,2018-06-05T16:46:00,0.00107327
0.00026,0.00026,0.00026,0.00026,536,2018-06-05T16:51:00,0.13936
0.00026,0.00026,0.00026,0.00026,14,2018-06-05T16:57:00,0.00364
0.00026,0.00026,0.00026,0.00026,44,2018-06-05T17:01:00,0.01144
0.00026,0.00026,0.00026,0.00026,345,2018-06-05T17:02:00,0.0897
0.00026,0.00026,0.00026,0.00026,1736.72128856,2018-06-05T17:04:00,0.45154753
0.00026,0.00026,0.00026,0.00026,84.454976,2018-06-05T17:08:00,0.02195829
0.00026,0.00026,0.00026,0.00026,19,2018-06-05T17:19:00,0.00494
0.00025999,0.00026,0.00025999,0.00026,115,2018-06-05T17:21:00,0.0298996
0.00026,0.00026,0.00026,0.00026,115,2018-06-05T17:28:00,0.0299
0.00025873,0.00025873,0.00025873,0.00025873,35.49481901,2018-06-05T17:29:00,0.00918357
0.00026,0.00026,0.00026,0.00026,230,2018-06-05T17:30:00,0.0598
0.00025873,0.00025873,0.00025873,0.00025873,5.45421039,2018-06-05T17:32:00,0.00141116
0.00025873,0.00025873,0.00025873,0.00025873,5.45421039,2018-06-05T17:33:00,0.00141116
0.00026,0.00026,0.00026,0.00026,115,2018-06-05T17:34:00,0.0299
0.00026,0.00026,0.00026,0.00026,76,2018-06-05T17:40:00,0.01976
0.00026,0.00026236,0.00026,0.00026236,2401.301099,2018-06-05T17:44:00,0.62611048
0.00026191,0.00026191,0.00026086,0.00026086,60.22728403,2018-06-05T17:48:00,0.01574244
0.00025907,0.00025907,0.00025907,0.00025907,20.63028988,2018-06-05T17:50:00,0.00534468
0.00025872,0.00025872,0.00025872,0.00025872,94.23346175,2018-06-05T17:51:00,0.02438007
0.0002594,0.0002594,0.0002594,0.0002594,55.75050227,2018-06-05T17:53:00,0.01446168
0.00026016,0.00026016,0.00026016,0.00026016,60,2018-06-05T18:10:00,0.0156096
0.00026234,0.00026234,0.00026234,0.00026234,45.54177784,2018-06-05T18:14:00,0.01194742
0.0002616,0.0002616,0.0002616,0.0002616,7.40299302,2018-06-05T18:38:00,0.00193662
0.0002616,0.0002616,0.0002587,0.0002587,349.53633146,2018-06-05T18:42:00,0.0914033
0.0002588,0.0002588,0.0002588,0.0002588,30.31207515,2018-06-05T18:43:00,0.00784476
0.00026026,0.00026026,0.00025613,0.00025613,4085.32316107,2018-06-05T19:14:00,1.04945529
0.00026031,0.00026031,0.0002602,0.00026021,1138,2018-06-05T19:15:00,0.29621599
0.00026021,0.00026021,0.00026021,0.00026021,488,2018-06-05T19:16:00,0.12698248
0.00026021,0.00026021,0.00026021,0.00026021,593,2018-06-05T19:17:00,0.15430453
0.00026167,0.00026167,0.00026167,0.00026167,38,2018-06-05T19:35:00,0.00994346
0.00026161,0.00026161,0.00026161,0.00026161,281,2018-06-05T19:46:00,0.07351241
0.00026104,0.00026104,0.00026104,0.00026104,124.50557143,2018-06-05T19:49:00,0.03250093
0.00026161,0.00026161,0.00026161,0.00026161,527.389509,2018-06-05T19:55:00,0.13797036
0.00026161,0.00026161,0.00026161,0.00026161,856,2018-06-05T20:00:00,0.22393816
0.00026161,0.00026161,0.00026161,0.00026161,172.610491,2018-06-05T20:03:00,0.04515663
0.00026054,0.00026054,0.00024796,0.00024796,6805.89204742,2018-06-05T20:32:00,1.73657678
0.00026067,0.00026067,0.00026021,0.00026021,348.07632481,2018-06-05T20:34:00,0.09071564
0.00026051,0.00026051,0.00026021,0.00026021,111.88148529,2018-06-05T20:35:00,0.02911568
0.00026021,0.00026179,0.00026021,0.00026179,1844.6394194,2018-06-05T20:36:00,0.48000568
0.00026177,0.00026177,0.00026172,0.00026172,15.2802981,2018-06-05T20:37:00,0.00399973
0.00026173,0.00026174,0.00026173,0.00026174,66,2018-06-05T20:58:00,0.01727431
0.00026174,0.00026174,0.00026174,0.00026174,36,2018-06-05T21:02:00,0.00942264
0.00025991,0.00025991,0.00025991,0.00025991,93.51562499,2018-06-05T21:08:00,0.02430564
0.00025967,0.00025967,0.00025967,0.00025967,4.5,2018-06-05T21:33:00,0.00116851
0.00025967,0.00025967,0.00025967,0.00025967,100,2018-06-05T22:10:00,0.025967
0.00025967,0.00025967,0.00025967,0.00025967,21.80000018,2018-06-05T22:13:00,0.0056608
0.00026099,0.00026099,0.00026099,0.00026099,11,2018-06-05T22:44:00,0.00287089
0.0002607,0.0002607,0.0002607,0.0002607,22.66219558,2018-06-05T23:14:00,0.00590803
0.00026076,0.00026082,0.00026076,0.00026082,90.0065748,2018-06-05T23:25:00,0.02347089
0.00026078,0.00026079,0.00026078,0.00026079,90.401863,2018-06-05T23:39:00,0.02357544
0.00026079,0.00026081,0.00026079,0.00026081,152.5820031,2018-06-05T23:46:00,0.03979352
0.00026141,0.00026141,0.00026141,0.00026141,26,2018-06-05T23:47:00,0.00679666
0.00026142,0.00026142,0.00026142,0.00026142,8.09687486,2018-06-05T23:53:00,0.00211668
0.000261,0.000261,0.000261,0.000261,450.60791709,2018-06-05T23:59:00,0.11760866
0.0002609,0.0002609,0.0002609,0.0002609,63.47154997,2018-06-06T00:17:00,0.01655972
0.00026142,0.00026142,0.00026142,0.00026142,41.4084,2018-06-06T00:22:00,0.01082498
0.00026091,0.00026091,0.00026091,0.00026091,3.82073128,2018-06-06T00:41:00,0.00099686
0.00026093,0.00026093,0.00026093,0.00026093,19.6749695,2018-06-06T00:48:00,0.00513378
0.00026094,0.00026094,0.00026094,0.00026094,7,2018-06-06T01:17:00,0.00182658
0.00026142,0.00026142,0.00026142,0.00026142,210,2018-06-06T01:41:00,0.0548982
0.00026094,0.00026094,0.00026094,0.00026094,1.92093968,2018-06-06T01:51:00,0.00050125
0.00026094,0.00026094,0.00026093,0.00026093,372.89719626,2018-06-06T02:07:00,0.09730121
0.00026142,0.00026552,0.00026142,0.00026552,2341.89689786,2018-06-06T02:11:00,0.61535524
0.00026285,0.00026285,0.00026284,0.00026284,20.20139275,2018-06-06T02:13:00,0.00530989
0.00026258,0.00026258,0.00026258,0.00026258,4.12191944,2018-06-06T02:14:00,0.00108233
0.00026258,0.00026258,0.00026258,0.00026258,4.65784733,2018-06-06T02:15:00,0.00122305
0.00026258,0.00026258,0.00026258,0.00026258,4.8105531,2018-06-06T02:16:00,0.00126315
0.00026258,0.00026258,0.00026258,0.00026258,18,2018-06-06T02:20:00,0.00472644
0.00026258,0.00026258,0.00026258,0.00026258,5.46676611,2018-06-06T02:29:00,0.00143546
0.0002626,0.0002626,0.00026259,0.00026259,109.25024295,2018-06-06T02:34:00,0.02868851
0.00026259,0.00026259,0.00026257,0.00026257,970.33421616,2018-06-06T02:35:00,0.25479685
0.00026179,0.00026179,0.00026142,0.00026142,402.75952563,2018-06-06T02:36:00,0.10529089
0.00026141,0.00026141,0.00026093,0.00026093,309.89358026,2018-06-06T02:37:00,0.08091621
0.00025952,0.00025952,0.00025952,0.00025952,42.63054556,2018-06-06T02:51:00,0.01106347
0.00026296,0.00026296,0.00026296,0.00026296,24,2018-06-06T02:58:00,0.00631104
0.00026296,0.00026296,0.00026296,0.00026296,7.69230769,2018-06-06T02:59:00,0.00202276
0.00026296,0.00026296,0.00026296,0.00026296,722.11199999,2018-06-06T03:04:00,0.18988653
0.00026296,0.00026296,0.00026296,0.00026296,4.07324864,2018-06-06T03:05:00,0.0010711
0.00026296,0.00026296,0.00026296,0.00026296,201.55156678,2018-06-06T03:06:00,0.053
0.00026191,0.0002629,0.00026191,0.0002629,37.17312435,2018-06-06T03:22:00,0.00976553
0.00025952,0.00025952,0.00025952,0.00025952,180,2018-06-06T03:38:00,0.04671359
0.00025952,0.00025952,0.00025952,0.00025952,180,2018-06-06T03:39:00,0.04671359
0.00025845,0.00025845,0.00025826,0.00025827,3476.08902415,2018-06-06T03:56:00,0.89790334
0.00026067,0.00026067,0.00026067,0.00026067,7.04199059,2018-06-06T04:01:00,0.00183563
0.00025838,0.00025838,0.00025838,0.00025838,30,2018-06-06T04:04:00,0.0077514
0.00025938,0.00025938,0.00025938,0.00025938,2.24966284,2018-06-06T04:16:00,0.00058351
0.00025837,0.00025837,0.00025827,0.00025827,83.63447605,2018-06-06T04:18:00,0.02160677
0.00025922,0.00025922,0.00025922,0.00025922,2.29480412,2018-06-06T04:35:00,0.00059485
0.0002592,0.0002592,0.0002592,0.0002592,38.58024691,2018-06-06T04:39:00,0.00999999
0.00025915,0.00025915,0.00025915,0.00025915,42.33244049,2018-06-06T04:45:00,0.01097045
0.00025893,0.00025893,0.00025893,0.00025893,9.26855642,2018-06-06T04:53:00,0.0023999
0.00025869,0.0002587,0.00025827,0.00025827,733.8722673,2018-06-06T05:19:00,0.18977012
0.00025827,0.00025827,0.00025827,0.00025827,603.36552395,2018-06-06T05:20:00,0.15583121
0.000258,0.000258,0.000258,0.000258,8.25172209,2018-06-06T05:22:00,0.00212894
0.00025534,0.00025534,0.00025533,0.00025533,556.76055369,2018-06-06T06:00:00,0.1421577
0.000255,0.000255,0.00025123,0.00025123,331,2018-06-06T06:01:00,0.08391348
0.00025727,0.00025727,0.00025727,0.00025727,85.78501771,2018-06-06T06:07:00,0.02206989
0.00025837,0.00025837,0.00025837,0.00025837,38.70418391,2018-06-06T06:08:00,0.00999998
0.00025718,0.00025856,0.00025718,0.00025856,63,2018-06-06T07:22:00,0.01628457
0.00025856,0.00025856,0.00025856,0.00025856,13.90775659,2018-06-06T07:23:00,0.00359598
0.00026166,0.00026394,0.00026166,0.00026394,684.55294087,2018-06-06T08:02:00,0.18010776
0.000264,0.000264,0.000264,0.000264,4,2018-06-06T08:03:00,0.001056
0.00026551,0.00026552,0.00026551,0.00026552,380,2018-06-06T08:04:00,0.10089672
0.00026421,0.00026784,0.00026421,0.00026784,1236.52339857,2018-06-06T08:05:00,0.32994988
0.0002665,0.0002665,0.0002643,0.0002643,63.09061459,2018-06-06T08:06:00,0.01669202
0.0002631,0.0002631,0.00026309,0.00026309,52.39543705,2018-06-06T08:08:00,0.01378517
0.00026727,0.00026727,0.00026727,0.00026727,5,2018-06-06T08:09:00,0.00133635
0.00026727,0.00026727,0.00026727,0.00026727,50,2018-06-06T08:10:00,0.01336348
0.00026473,0.0002663,0.00026473,0.0002663,9.19248391,2018-06-06T08:11:00,0.00244137
0.0002663,0.0002663,0.0002663,0.0002663,27.30385496,2018-06-06T08:12:00,0.00727101
0.00026784,0.00026791,0.00026784,0.00026791,5,2018-06-06T08:13:00,0.00133935
0.00026791,0.00026791,0.00026791,0.00026791,10.01830158,2018-06-06T08:14:00,0.002684
0.00026791,0.00026891,0.00026791,0.00026891,19.36813144,2018-06-06T08:15:00,0.00519515
0.00026455,0.00026463,0.00026455,0.00026463,11.18943612,2018-06-06T08:16:00,0.00296049
0.00026612,0.00026612,0.00026603,0.00026603,330.12831819,2018-06-06T08:19:00,0.08783886
0.00026587,0.00026587,0.00026574,0.00026574,300.83104576,2018-06-06T08:20:00,0.07996434
0.00026313,0.00026313,0.00026313,0.00026313,4.67147007,2018-06-06T08:25:00,0.0012292
0.00026504,0.0002682,0.00026504,0.0002682,15,2018-06-06T08:27:00,0.0039973
0.0002682,0.00026942,0.0002682,0.00026938,26.08284463,2018-06-06T08:28:00,0.0070118
0.00026628,0.00026628,0.00026628,0.00026628,7.33407397,2018-06-06T08:29:00,0.00195291
0.00026503,0.0002681,0.00026503,0.0002681,57.52961374,2018-06-06T08:35:00,0.0153322
0.000268,0.000268,0.000268,0.000268,4.0926893,2018-06-06T08:42:00,0.00109684
0.00026777,0.00026778,0.00026777,0.00026778,716,2018-06-06T08:44:00,0.19173012
0.0002681,0.00026922,0.00026808,0.00026808,259.98772432,2018-06-06T08:48:00,0.06988057
0.00026804,0.00026804,0.00026804,0.00026804,12.45003105,2018-06-06T08:51:00,0.0033371
0.00026801,0.00026801,0.00026801,0.00026801,70.41350338,2018-06-06T08:53:00,0.01887152
0.00026801,0.00026969,0.00026801,0.00026969,5,2018-06-06T09:02:00,0.00134127
0.00026874,0.00026968,0.00026874,0.00026968,10,2018-06-06T09:09:00,0.0026921
0.000269,0.000269,0.00026899,0.00026899,96.65068214,2018-06-06T09:12:00,0.02599854
0.00026895,0.00026895,0.00026895,0.00026895,3,2018-06-06T09:15:00,0.00080685
0.00026598,0.00026598,0.00026598,0.00026598,4.03201251,2018-06-06T09:17:00,0.00107243
0.00026731,0.00026731,0.00026731,0.00026731,3,2018-06-06T09:18:00,0.00080193
0.00026731,0.00026731,0.00026731,0.00026731,18.70487449,2018-06-06T09:25:00,0.00499999
0.00026603,0.00026603,0.00026599,0.00026599,11.03608717,2018-06-06T09:30:00,0.00293565
0.00026598,0.00026598,0.00026598,0.00026598,4,2018-06-06T09:32:00,0.00106392
0.00026598,0.00026598,0.00026319,0.00026346,188.40515668,2018-06-06T09:33:00,0.04964644
0.00026657,0.00026657,0.00026657,0.00026657,5,2018-06-06T09:34:00,0.00133285
0.00026602,0.00026602,0.00026602,0.00026602,5,2018-06-06T09:43:00,0.0013301
0.00026602,0.00026602,0.00026602,0.00026602,80,2018-06-06T09:49:00,0.02128159
0.00026602,0.00026799,0.00026602,0.00026799,60,2018-06-06T09:50:00,0.01596158
0.00026768,0.00026768,0.00026768,0.00026768,1.86574125,2018-06-06T09:51:00,0.00049942
0.00026757,0.00026757,0.00026752,0.00026752,10,2018-06-06T09:52:00,0.00267545
0.00026769,0.000268,0.00026769,0.000268,1503,2018-06-06T09:55:00,0.40278596
0.00026696,0.00026697,0.00026696,0.00026697,52.43672861,2018-06-06T10:14:00,0.01399894
0.00026689,0.00026689,0.00026687,0.00026687,194.82222718,2018-06-06T10:15:00,0.05199414
0.00026672,0.00026672,0.00026672,0.00026672,5,2018-06-06T10:16:00,0.0013336
0.00026313,0.00026313,0.00026313,0.00026313,45.49384745,2018-06-06T10:28:00,0.01197079
0.0002658,0.0002658,0.0002658,0.0002658,2.04990377,2018-06-06T10:29:00,0.00054486
0.0002658,0.0002658,0.0002658,0.0002658,279.37146009,2018-06-06T11:09:00,0.07425692
0.0002658,0.0002658,0.0002658,0.0002658,56.70453691,2018-06-06T11:15:00,0.01507206
0.0002658,0.0002658,0.0002658,0.0002658,179.15423053,2018-06-06T11:19:00,0.04761919
0.0002658,0.00026584,0.0002658,0.00026584,217.35299521,2018-06-06T11:20:00,0.05777264
0.0002669,0.00026792,0.00026431,0.00026431,463.55527102,2018-06-06T11:22:00,0.12396088
0.00026408,0.00026408,0.00026408,0.00026408,5.24975862,2018-06-06T12:10:00,0.00138635
0.00026688,0.00026688,0.00026688,0.00026688,3.65106431,2018-06-06T12:15:00,0.00097439
0.000264,0.000264,0.000264,0.000264,58.13644009,2018-06-06T12:21:00,0.01534802
0.000264,0.000264,0.000264,0.000264,8.83525244,2018-06-06T12:27:00,0.0023325
0.000264,0.000264,0.000264,0.000264,20,2018-06-06T12:37:00,0.00528
0.00026687,0.0002669,0.00026687,0.0002669,494.60307232,2018-06-06T12:41:00,0.13199969
0.0002669,0.0002669,0.0002669,0.0002669,164.86686128,2018-06-06T12:42:00,0.04400295
0.0002668,0.0002668,0.0002668,0.0002668,359.56572775,2018-06-06T12:45:00,0.09593212
0.0002668,0.0002668,0.0002668,0.0002668,329.83508246,2018-06-06T12:50:00,0.08799998
0.0002668,0.00026792,0.0002668,0.00026792,74.93295568,2018-06-06T12:51:00,0.01999999
0.00026679,0.00026679,0.00026679,0.00026679,329.84744556,2018-06-06T12:54:00,0.088
0.00026679,0.00026792,0.00026679,0.00026792,116.09063297,2018-06-06T12:55:00,0.03099998
0.000267,0.000267,0.000267,0.000267,27.93921559,2018-06-06T13:16:00,0.00745976
0.000267,0.000267,0.000267,0.000267,10,2018-06-06T13:19:00,0.00267
0.000267,0.000267,0.000267,0.000267,44.47707857,2018-06-06T13:21:00,0.01187537
0.0002679,0.0002679,0.0002679,0.0002679,5,2018-06-06T13:22:00,0.0013395
0.0002679,0.0002679,0.0002679,0.0002679,42.14357447,2018-06-06T13:25:00,0.01129026
0.00026745,0.00026745,0.00026745,0.00026745,2.28490715,2018-06-06T13:28:00,0.00061109
0.00026745,0.00026745,0.00026745,0.00026745,158,2018-06-06T13:29:00,0.0422571
0.00026745,0.00026745,0.00026745,0.00026745,5,2018-06-06T13:30:00,0.00133725
